datetime,1784,geo_id,geo_name
2023-01-01 00:00:00+01:00,24.5,8741,Península
2023-01-01 01:00:00+01:00,216.5,8741,Península
2023-01-01 02:00:00+01:00,1.0,8741,Península
2023-01-01 03:00:00+01:00,255.5,8741,Península
2023-01-01 04:00:00+01:00,742.0,8741,Península
2023-01-01 05:00:00+01:00,686.8,8741,Península
2023-01-01 06:00:00+01:00,1129.5,8741,Península
2023-01-01 07:00:00+01:00,690.0,8741,Península
2023-01-01 08:00:00+01:00,766.5,8741,Península
2023-01-01 09:00:00+01:00,935.5,8741,Península
2023-01-01 10:00:00+01:00,1148.5,8741,Península
2023-01-01 11:00:00+01:00,1419.5,8741,Península
2023-01-01 12:00:00+01:00,170.0,8741,Península
2023-01-01 13:00:00+01:00,214.5,8741,Península
2023-01-01 14:00:00+01:00,414.0,8741,Península
2023-01-01 15:00:00+01:00,767.3,8741,Península
2023-01-01 16:00:00+01:00,88.8,8741,Península
2023-01-01 17:00:00+01:00,1008.0,8741,Península
2023-01-01 22:00:00+01:00,7.8,8741,Península
2023-01-01 23:00:00+01:00,462.0,8741,Península
2023-01-02 00:00:00+01:00,860.8,8741,Península
2023-01-02 04:00:00+01:00,211.8,8741,Península
2023-01-02 05:00:00+01:00,363.0,8741,Península
2023-01-02 06:00:00+01:00,171.5,8741,Península
2023-01-02 07:00:00+01:00,90.0,8741,Península
2023-01-02 08:00:00+01:00,613.0,8741,Península
2023-01-02 09:00:00+01:00,930.0,8741,Península
2023-01-02 10:00:00+01:00,969.0,8741,Península
2023-01-02 11:00:00+01:00,284.5,8741,Península
2023-01-02 12:00:00+01:00,514.0,8741,Península
2023-01-02 13:00:00+01:00,886.0,8741,Península
2023-01-02 14:00:00+01:00,861.0,8741,Península
2023-01-02 15:00:00+01:00,121.3,8741,Península
2023-01-02 16:00:00+01:00,715.8,8741,Península
2023-01-02 17:00:00+01:00,1072.0,8741,Península
2023-01-02 18:00:00+01:00,1262.5,8741,Península
2023-01-02 19:00:00+01:00,887.8,8741,Península
2023-01-02 20:00:00+01:00,1068.0,8741,Península
2023-01-02 21:00:00+01:00,659.8,8741,Península
2023-01-02 22:00:00+01:00,522.0,8741,Península
2023-01-02 23:00:00+01:00,154.3,8741,Península
2023-01-03 00:00:00+01:00,35.0,8741,Península
2023-01-03 01:00:00+01:00,41.8,8741,Península
2023-01-03 02:00:00+01:00,28.8,8741,Península
2023-01-03 03:00:00+01:00,115.0,8741,Península
2023-01-03 04:00:00+01:00,92.0,8741,Península
2023-01-03 05:00:00+01:00,0.8,8741,Península
2023-01-03 06:00:00+01:00,117.0,8741,Península
2023-01-03 07:00:00+01:00,307.0,8741,Península
2023-01-03 08:00:00+01:00,294.0,8741,Península
2023-01-03 09:00:00+01:00,674.8,8741,Península
2023-01-03 10:00:00+01:00,33.3,8741,Península
2023-01-03 11:00:00+01:00,28.8,8741,Península
2023-01-03 13:00:00+01:00,143.0,8741,Península
2023-01-03 14:00:00+01:00,142.0,8741,Península
2023-01-03 15:00:00+01:00,434.0,8741,Península
2023-01-03 16:00:00+01:00,327.0,8741,Península
2023-01-03 17:00:00+01:00,382.0,8741,Península
2023-01-03 18:00:00+01:00,734.0,8741,Península
2023-01-03 19:00:00+01:00,294.8,8741,Península
2023-01-03 20:00:00+01:00,94.3,8741,Península
2023-01-03 21:00:00+01:00,138.4,8741,Península
2023-01-03 22:00:00+01:00,145.5,8741,Península
2023-01-03 23:00:00+01:00,49.8,8741,Península
2023-01-04 00:00:00+01:00,1.0,8741,Península
2023-01-04 01:00:00+01:00,116.0,8741,Península
2023-01-04 02:00:00+01:00,112.5,8741,Península
2023-01-04 03:00:00+01:00,45.0,8741,Península
2023-01-04 04:00:00+01:00,83.0,8741,Península
2023-01-04 05:00:00+01:00,62.5,8741,Península
2023-01-04 06:00:00+01:00,127.0,8741,Península
2023-01-04 07:00:00+01:00,66.5,8741,Península
2023-01-04 08:00:00+01:00,270.0,8741,Península
2023-01-04 09:00:00+01:00,403.3,8741,Península
2023-01-04 10:00:00+01:00,409.3,8741,Península
2023-01-04 11:00:00+01:00,30.3,8741,Península
2023-01-04 12:00:00+01:00,4.0,8741,Península
2023-01-04 13:00:00+01:00,29.0,8741,Península
2023-01-04 14:00:00+01:00,53.5,8741,Península
2023-01-04 15:00:00+01:00,259.0,8741,Península
2023-01-04 16:00:00+01:00,508.0,8741,Península
2023-01-04 17:00:00+01:00,786.8,8741,Península
2023-01-04 18:00:00+01:00,239.5,8741,Península
2023-01-04 19:00:00+01:00,141.0,8741,Península
2023-01-04 20:00:00+01:00,62.0,8741,Península
2023-01-04 21:00:00+01:00,98.0,8741,Península
2023-01-04 22:00:00+01:00,311.3,8741,Península
2023-01-04 23:00:00+01:00,43.3,8741,Península
2023-01-05 00:00:00+01:00,12.0,8741,Península
2023-01-05 01:00:00+01:00,10.0,8741,Península
2023-01-05 04:00:00+01:00,1.0,8741,Península
2023-01-05 05:00:00+01:00,32.3,8741,Península
2023-01-05 06:00:00+01:00,32.8,8741,Península
2023-01-05 07:00:00+01:00,33.0,8741,Península
2023-01-05 08:00:00+01:00,36.3,8741,Península
2023-01-05 09:00:00+01:00,289.5,8741,Península
2023-01-05 10:00:00+01:00,47.5,8741,Península
2023-01-05 11:00:00+01:00,131.0,8741,Península
2023-01-05 12:00:00+01:00,4.8,8741,Península
2023-01-05 13:00:00+01:00,200.0,8741,Península
2023-01-05 14:00:00+01:00,102.0,8741,Península
2023-01-05 15:00:00+01:00,10.8,8741,Península
2023-01-05 16:00:00+01:00,636.0,8741,Península
2023-01-05 17:00:00+01:00,1680.0,8741,Península
2023-01-05 18:00:00+01:00,917.3,8741,Península
2023-01-05 19:00:00+01:00,892.8,8741,Península
2023-01-05 20:00:00+01:00,642.0,8741,Península
2023-01-05 21:00:00+01:00,602.8,8741,Península
2023-01-05 22:00:00+01:00,479.3,8741,Península
2023-01-05 23:00:00+01:00,48.5,8741,Península
2023-01-06 00:00:00+01:00,169.0,8741,Península
2023-01-06 01:00:00+01:00,9.0,8741,Península
2023-01-06 02:00:00+01:00,95.3,8741,Península
2023-01-06 07:00:00+01:00,2.0,8741,Península
2023-01-06 08:00:00+01:00,2.8,8741,Península
2023-01-06 09:00:00+01:00,112.0,8741,Península
2023-01-06 10:00:00+01:00,176.8,8741,Península
2023-01-06 11:00:00+01:00,35.5,8741,Península
2023-01-06 12:00:00+01:00,44.3,8741,Península
2023-01-06 13:00:00+01:00,93.5,8741,Península
2023-01-06 14:00:00+01:00,316.3,8741,Península
2023-01-06 16:00:00+01:00,217.0,8741,Península
2023-01-06 17:00:00+01:00,506.0,8741,Península
2023-01-06 18:00:00+01:00,205.5,8741,Península
2023-01-06 19:00:00+01:00,226.5,8741,Península
2023-01-06 20:00:00+01:00,276.3,8741,Península
2023-01-06 21:00:00+01:00,450.0,8741,Península
2023-01-06 22:00:00+01:00,488.0,8741,Península
2023-01-06 23:00:00+01:00,294.5,8741,Península
2023-01-07 00:00:00+01:00,5.8,8741,Península
2023-01-07 01:00:00+01:00,181.0,8741,Península
2023-01-07 02:00:00+01:00,277.0,8741,Península
2023-01-07 03:00:00+01:00,3.0,8741,Península
2023-01-07 04:00:00+01:00,23.8,8741,Península
2023-01-07 05:00:00+01:00,42.7,8741,Península
2023-01-07 06:00:00+01:00,120.0,8741,Península
2023-01-07 07:00:00+01:00,14.5,8741,Península
2023-01-07 10:00:00+01:00,5.8,8741,Península
2023-01-07 11:00:00+01:00,132.0,8741,Península
2023-01-07 12:00:00+01:00,109.0,8741,Península
2023-01-07 13:00:00+01:00,302.3,8741,Península
2023-01-07 14:00:00+01:00,42.0,8741,Península
2023-01-07 15:00:00+01:00,15.0,8741,Península
2023-01-07 17:00:00+01:00,14.3,8741,Península
2023-01-07 18:00:00+01:00,15.0,8741,Península
2023-01-07 22:00:00+01:00,103.0,8741,Península
2023-01-07 23:00:00+01:00,138.0,8741,Península
2023-01-08 00:00:00+01:00,2.0,8741,Península
2023-01-08 01:00:00+01:00,228.0,8741,Península
2023-01-08 02:00:00+01:00,115.8,8741,Península
2023-01-08 03:00:00+01:00,200.0,8741,Península
2023-01-08 04:00:00+01:00,100.0,8741,Península
2023-01-08 05:00:00+01:00,96.8,8741,Península
2023-01-08 06:00:00+01:00,58.0,8741,Península
2023-01-08 08:00:00+01:00,200.0,8741,Península
2023-01-08 09:00:00+01:00,96.0,8741,Península
2023-01-08 10:00:00+01:00,12.0,8741,Península
2023-01-08 11:00:00+01:00,158.3,8741,Península
2023-01-08 15:00:00+01:00,3.0,8741,Península
2023-01-08 16:00:00+01:00,2.8,8741,Península
2023-01-08 17:00:00+01:00,59.5,8741,Península
2023-01-08 18:00:00+01:00,19.3,8741,Península
2023-01-08 19:00:00+01:00,150.8,8741,Península
2023-01-08 21:00:00+01:00,31.3,8741,Península
2023-01-08 22:00:00+01:00,122.5,8741,Península
2023-01-08 23:00:00+01:00,252.0,8741,Península
2023-01-09 00:00:00+01:00,332.5,8741,Península
2023-01-09 01:00:00+01:00,792.8,8741,Península
2023-01-09 02:00:00+01:00,718.8,8741,Península
2023-01-09 03:00:00+01:00,850.0,8741,Península
2023-01-09 04:00:00+01:00,735.0,8741,Península
2023-01-09 05:00:00+01:00,532.3,8741,Península
2023-01-09 06:00:00+01:00,123.0,8741,Península
2023-01-09 07:00:00+01:00,40.5,8741,Península
2023-01-09 08:00:00+01:00,104.5,8741,Península
2023-01-09 09:00:00+01:00,353.5,8741,Península
2023-01-09 10:00:00+01:00,185.5,8741,Península
2023-01-09 11:00:00+01:00,203.3,8741,Península
2023-01-09 12:00:00+01:00,908.0,8741,Península
2023-01-09 13:00:00+01:00,731.0,8741,Península
2023-01-09 14:00:00+01:00,900.3,8741,Península
2023-01-09 15:00:00+01:00,933.5,8741,Península
